time,wx (rad/s),wy (rad/s),wz (rad/s)
2.288259,0.35,-1.10,0.33
2.290084,0.35,-1.09,0.34
2.292214,0.35,-1.09,0.35
2.294256,0.35,-1.09,0.35
2.296360,0.34,-1.09,0.36
2.298129,0.34,-1.09,0.36
2.300445,0.34,-1.09,0.36
2.302329,0.33,-1.09,0.37
2.304347,0.32,-1.08,0.37
2.306487,0.32,-1.08,0.38
2.308406,0.30,-1.08,0.39
2.310965,0.29,-1.08,0.39
2.312258,0.28,-1.08,0.39
2.315411,0.26,-1.08,0.40
2.316909,0.25,-1.08,0.41
2.319122,0.24,-1.08,0.41
2.320919,0.22,-1.08,0.42
2.323114,0.20,-1.08,0.42
2.324515,0.18,-1.08,0.42
2.326380,0.16,-1.08,0.43
2.328244,0.13,-1.09,0.43
2.330466,0.12,-1.09,0.43
2.333287,0.09,-1.09,0.44
2.335094,0.07,-1.10,0.44
2.337147,0.05,-1.10,0.44
2.339009,0.02,-1.10,0.45
2.340878,0.00,-1.11,0.45
2.342641,-0.03,-1.11,0.46
2.344268,-0.06,-1.12,0.46
2.346300,-0.08,-1.13,0.46
2.349525,-0.12,-1.13,0.46
2.352026,-0.15,-1.14,0.47
2.353171,-0.17,-1.15,0.47
2.354607,-0.21,-1.16,0.47
2.356080,-0.24,-1.17,0.48
2.358731,-0.26,-1.17,0.48
2.359996,-0.30,-1.18,0.48
2.362237,-0.34,-1.19,0.48
2.367438,-0.36,-1.19,0.49
2.368330,-0.40,-1.20,0.49
2.368711,-0.44,-1.21,0.49
2.371267,-0.46,-1.22,0.49
2.372312,-0.51,-1.22,0.50
2.374258,-0.55,-1.23,0.50
2.376331,-0.57,-1.23,0.50
2.378200,-0.61,-1.24,0.51
2.380431,-0.65,-1.25,0.51
2.383152,-0.67,-1.25,0.51
2.384057,-0.72,-1.25,0.52
2.386290,-0.75,-1.26,0.52
2.388185,-0.77,-1.26,0.52
2.390714,-0.81,-1.26,0.53
2.392336,-0.83,-1.26,0.53
2.394248,-0.87,-1.26,0.54
2.396157,-0.91,-1.27,0.54
2.398321,-0.93,-1.27,0.55
2.400113,-0.96,-1.27,0.55
2.402850,-1.00,-1.27,0.56
2.404340,-1.02,-1.27,0.56
2.406640,-1.05,-1.27,0.57
2.408123,-1.08,-1.27,0.58
2.410065,-1.10,-1.27,0.58
2.412138,-1.13,-1.27,0.58
2.415146,-1.16,-1.27,0.59
2.415990,-1.17,-1.26,0.59
2.418924,-1.20,-1.27,0.60
2.420195,-1.23,-1.26,0.60
2.421914,-1.24,-1.26,0.61
2.424283,-1.26,-1.26,0.61
2.426761,-1.29,-1.26,0.62
2.427881,-1.30,-1.26,0.62
2.430406,-1.32,-1.26,0.62
2.432809,-1.34,-1.26,0.63
2.434047,-1.35,-1.26,0.63
2.436581,-1.36,-1.26,0.63
2.439156,-1.38,-1.26,0.63
2.440150,-1.38,-1.25,0.64
2.443233,-1.39,-1.25,0.64
2.444401,-1.41,-1.25,0.64
2.446628,-1.41,-1.25,0.64
2.448697,-1.41,-1.25,0.65
2.450829,-1.42,-1.25,0.65
2.452237,-1.42,-1.25,0.65
2.454827,-1.43,-1.25,0.65
2.456172,-1.43,-1.25,0.65
2.458221,-1.42,-1.25,0.65
2.460125,-1.42,-1.25,0.65
2.462334,-1.42,-1.25,0.65
2.468206,-1.41,-1.25,0.65
2.469401,-1.41,-1.25,0.65
2.470014,-1.40,-1.25,0.65
2.470372,-1.39,-1.25,0.65
2.472399,-1.38,-1.25,0.65
2.474925,-1.38,-1.25,0.64
2.476093,-1.36,-1.25,0.64
2.478078,-1.35,-1.25,0.64
2.480095,-1.34,-1.25,0.63
2.486225,-1.32,-1.25,0.63
2.487148,-1.31,-1.25,0.63
2.487535,-1.30,-1.25,0.63
2.488049,-1.28,-1.24,0.63
2.489965,-1.26,-1.24,0.62
2.492578,-1.25,-1.24,0.62
2.494131,-1.23,-1.24,0.62
2.496025,-1.21,-1.23,0.61
2.498130,-1.20,-1.23,0.61
2.499933,-1.17,-1.23,0.61
2.501778,-1.15,-1.22,0.60
2.504306,-1.14,-1.22,0.60
2.506940,-1.11,-1.21,0.60
2.508481,-1.10,-1.20,0.59
2.510427,-1.08,-1.19,0.59
2.512404,-1.06,-1.18,0.59
2.515486,-1.04,-1.17,0.59
2.516419,-1.02,-1.16,0.59
2.518156,-1.00,-1.15,0.58
2.520087,-0.98,-1.14,0.58
2.521760,-0.97,-1.13,0.58
2.524094,-0.95,-1.11,0.58
2.525962,-0.93,-1.10,0.58
2.527785,-0.92,-1.09,0.58
2.530092,-0.90,-1.07,0.58
2.533273,-0.89,-1.06,0.58
2.535128,-0.87,-1.05,0.58
2.536662,-0.85,-1.02,0.58
2.538256,-0.84,-1.02,0.58
2.540340,-0.83,-1.00,0.58
2.542209,-0.82,-0.98,0.58
2.544036,-0.81,-0.97,0.58
2.546136,-0.80,-0.94,0.58
2.549194,-0.79,-0.92,0.58
2.550962,-0.79,-0.91,0.58
2.552051,-0.78,-0.89,0.58
2.554366,-0.78,-0.87,0.59
2.556170,-0.78,-0.85,0.59
2.557708,-0.78,-0.83,0.59
2.559942,-0.78,-0.80,0.59
2.561766,-0.77,-0.79,0.59
2.564326,-0.78,-0.77,0.59
2.566191,-0.78,-0.75,0.60
2.572871,-0.79,-0.73,0.60
2.573922,-0.79,-0.71,0.60
2.574331,-0.81,-0.69,0.60
2.574672,-0.81,-0.68,0.60
2.575836,-0.83,-0.66,0.60
2.577525,-0.83,-0.65,0.60
2.579634,-0.85,-0.63,0.61
2.582941,-0.87,-0.61,0.61
2.583763,-0.88,-0.60,0.61
2.585717,-0.90,-0.58,0.61
2.587559,-0.92,-0.57,0.61
2.589505,-0.94,-0.56,0.61
2.591494,-0.97,-0.55,0.61
2.593409,-0.99,-0.53,0.61
2.595788,-1.01,-0.52,0.61
2.597990,-1.04,-0.51,0.61
2.599814,-1.07,-0.50,0.60
2.601944,-1.09,-0.49,0.60
2.604017,-1.12,-0.48,0.60
2.605949,-1.16,-0.47,0.60
2.608347,-1.18,-0.47,0.60
2.609898,-1.21,-0.46,0.60
2.612417,-1.25,-0.45,0.59
2.614760,-1.27,-0.45,0.59
2.616056,-1.31,-0.44,0.59
2.618908,-1.35,-0.43,0.59
2.619780,-1.37,-0.43,0.59
2.621821,-1.41,-0.42,0.58
2.624243,-1.45,-0.41,0.58
2.626785,-1.47,-0.41,0.58
2.627826,-1.51,-0.41,0.57
2.629898,-1.55,-0.40,0.57
2.632601,-1.57,-0.40,0.57
2.633700,-1.61,-0.39,0.56
2.636706,-1.64,-0.38,0.56
2.637746,-1.67,-0.38,0.56
2.640019,-1.70,-0.37,0.55
2.641623,-1.74,-0.36,0.55
2.643616,-1.76,-0.36,0.55
2.645354,-1.79,-0.35,0.54
2.647694,-1.83,-0.35,0.54
2.650054,-1.84,-0.34,0.54
2.652404,-1.87,-0.33,0.54
2.654122,-1.89,-0.32,0.53
2.655639,-1.91,-0.31,0.53
2.657617,-1.94,-0.30,0.53
2.660235,-1.96,-0.29,0.52
2.661728,-1.98,-0.27,0.52
2.668058,-2.00,-0.26,0.52
2.669057,-2.01,-0.25,0.52
2.669542,-2.03,-0.23,0.52
2.669925,-2.05,-0.21,0.51
2.672746,-2.05,-0.20,0.51
2.673717,-2.07,-0.18,0.51
2.676335,-2.08,-0.16,0.50
2.678170,-2.09,-0.15,0.51
2.679633,-2.09,-0.13,0.50
2.682303,-2.10,-0.11,0.50
2.683795,-2.10,-0.09,0.50
2.686019,-2.10,-0.07,0.49
2.687640,-2.10,-0.05,0.49
2.689600,-2.10,-0.03,0.49
2.692723,-2.09,-0.01,0.48
2.693621,-2.09,0.02,0.48
2.696231,-2.09,0.03,0.47
2.699016,-2.08,0.05,0.47
2.700015,-2.06,0.08,0.46
2.701616,-2.05,0.09,0.46
2.704264,-2.05,0.11,0.45
2.705628,-2.02,0.14,0.45
2.708131,-2.01,0.15,0.44
2.709612,-2.00,0.18,0.44
2.711811,-1.98,0.20,0.43
2.715713,-1.96,0.21,0.42
2.716667,-1.94,0.24,0.41
2.717279,-1.93,0.24,0.41
2.719489,-1.90,0.27,0.40
2.721267,-1.88,0.29,0.39
2.723226,-1.86,0.30,0.39
2.725311,-1.84,0.32,0.37
2.727394,-1.81,0.35,0.36
2.729339,-1.80,0.35,0.36
2.731541,-1.76,0.38,0.35
2.733264,-1.73,0.40,0.33
2.735579,-1.72,0.41,0.33
2.737520,-1.69,0.43,0.31
2.739493,-1.66,0.44,0.30
2.741322,-1.64,0.45,0.29
2.743642,-1.61,0.47,0.28
2.745354,-1.58,0.49,0.26
2.754765,-1.56,0.49,0.26
2.756439,-1.53,0.51,0.24
2.757654,-1.50,0.53,0.23
2.758756,-1.49,0.53,0.22
2.759886,-1.47,0.55,0.21
2.760995,-1.43,0.56,0.19
2.762345,-1.42,0.57,0.19
2.764111,-1.40,0.58,0.17
2.765361,-1.37,0.60,0.16
2.766546,-1.36,0.61,0.15
2.768795,-1.34,0.61,0.14
2.769599,-1.32,0.63,0.13
2.771379,-1.31,0.64,0.12
2.773386,-1.30,0.67,0.12
2.775305,-1.29,0.68,0.11
2.777226,-1.27,0.71,0.11
2.779690,-1.26,0.74,0.10
2.781985,-1.26,0.76,0.10
2.783654,-1.25,0.78,0.10
2.785198,-1.24,0.81,0.09
2.787772,-1.23,0.83,0.09
2.788994,-1.23,0.86,0.09
2.791696,-1.22,0.88,0.08
2.793110,-1.22,0.89,0.08
2.795681,-1.23,0.91,0.07
2.797874,-1.23,0.93,0.07
2.799390,-1.23,0.94,0.07
2.801139,-1.24,0.96,0.06
2.804044,-1.24,0.97,0.05
2.805246,-1.25,0.98,0.05
2.807515,-1.26,0.99,0.04
2.809275,-1.28,0.99,0.03
2.811201,-1.28,1.00,0.03
2.815342,-1.30,1.01,0.02
2.816236,-1.32,1.01,0.01
2.817145,-1.33,1.02,0.00
2.819275,-1.35,1.02,-0.01
2.821205,-1.37,1.03,-0.02
2.823129,-1.38,1.03,-0.02
2.825064,-1.40,1.03,-0.03
2.827595,-1.42,1.03,-0.04
2.829732,-1.44,1.03,-0.05
2.832227,-1.47,1.03,-0.06
2.833311,-1.49,1.03,-0.06
2.835528,-1.52,1.03,-0.07
2.837171,-1.55,1.03,-0.08
2.839812,-1.56,1.03,-0.09
2.841183,-1.59,1.03,-0.10
2.843463,-1.62,1.02,-0.11
2.845571,-1.64,1.02,-0.11
2.847990,-1.67,1.02,-0.12
2.849366,-1.70,1.02,-0.13
2.851210,-1.72,1.02,-0.14
2.853334,-1.75,1.02,-0.14
2.855273,-1.78,1.02,-0.15
2.858067,-1.79,1.02,-0.16
2.859892,-1.82,1.03,-0.17
2.861364,-1.85,1.03,-0.17
2.863565,-1.86,1.03,-0.18
2.873156,-1.89,1.03,-0.18
2.874868,-1.91,1.04,-0.19
2.876112,-1.93,1.04,-0.19
2.877289,-1.95,1.05,-0.20
2.878636,-1.98,1.05,-0.20
2.880058,-1.99,1.05,-0.21
2.881257,-2.01,1.06,-0.21
2.882653,-2.03,1.07,-0.22
2.883965,-2.04,1.08,-0.22
2.885202,-2.05,1.09,-0.22
2.886567,-2.07,1.10,-0.22
2.887496,-2.07,1.11,-0.23
2.890467,-2.09,1.12,-0.23
2.891399,-2.10,1.14,-0.24
2.892906,-2.10,1.15,-0.24
2.895121,-2.11,1.16,-0.24
2.897809,-2.12,1.17,-0.24
2.899362,-2.12,1.18,-0.25
2.901331,-2.12,1.19,-0.25
2.903545,-2.12,1.20,-0.25
2.904966,-2.12,1.22,-0.26
2.908168,-2.12,1.23,-0.26
2.909156,-2.11,1.24,-0.26
2.911617,-2.11,1.25,-0.27
2.913098,-2.10,1.27,-0.28
2.915464,-2.09,1.27,-0.28
2.917102,-2.08,1.29,-0.28
2.919460,-2.07,1.30,-0.29
2.921063,-2.06,1.31,-0.29
2.923558,-2.04,1.33,-0.30
2.925013,-2.03,1.34,-0.30
2.927449,-2.02,1.35,-0.31
2.929086,-2.00,1.36,-0.31
2.931449,-1.98,1.37,-0.32
2.933411,-1.96,1.37,-0.33
2.935608,-1.94,1.38,-0.33
2.937229,-1.91,1.39,-0.34
2.939468,-1.90,1.40,-0.35
2.941314,-1.87,1.41,-0.35
2.943825,-1.84,1.42,-0.36
2.945114,-1.83,1.42,-0.37
2.948361,-1.80,1.43,-0.38
2.949296,-1.77,1.44,-0.39
2.951790,-1.75,1.44,-0.39
2.953403,-1.72,1.45,-0.40
2.955370,-1.69,1.46,-0.41
2.956977,-1.67,1.46,-0.41
2.959350,-1.64,1.47,-0.42
2.960953,-1.61,1.47,-0.43
2.963655,-1.59,1.47,-0.44
2.968558,-1.56,1.48,-0.45
2.969552,-1.52,1.48,-0.46
2.969910,-1.51,1.48,-0.46
2.971765,-1.47,1.49,-0.47
2.973003,-1.46,1.49,-0.48
2.976067,-1.43,1.49,-0.49
2.977562,-1.39,1.49,-0.50
2.980199,-1.38,1.49,-0.50
2.988502,-1.35,1.49,-0.51
2.989566,-1.31,1.49,-0.52
2.989927,-1.30,1.48,-0.53
2.990294,-1.27,1.48,-0.54
2.990663,-1.24,1.48,-0.55
2.991127,-1.23,1.47,-0.55
2.993259,-1.20,1.47,-0.56
2.995302,-1.17,1.47,-0.57
2.997523,-1.16,1.47,-0.57
2.999055,-1.13,1.46,-0.58
3.000842,-1.11,1.46,-0.59
3.003313,-1.10,1.46,-0.60
3.005030,-1.08,1.45,-0.60
3.007051,-1.06,1.45,-0.61
3.009024,-1.05,1.44,-0.62
3.011008,-1.03,1.44,-0.62
3.013082,-1.01,1.43,-0.63
3.015928,-1.00,1.43,-0.63
3.018446,-0.98,1.42,-0.64
3.020249,-0.97,1.41,-0.65
3.021335,-0.96,1.41,-0.65
3.023245,-0.95,1.40,-0.65
3.024960,-0.94,1.39,-0.66
3.027161,-0.94,1.39,-0.66
3.029240,-0.93,1.38,-0.66
3.032446,-0.92,1.38,-0.67
3.034201,-0.92,1.38,-0.67
3.035333,-0.92,1.37,-0.67
3.037195,-0.91,1.36,-0.68
3.039128,-0.91,1.36,-0.68
3.040921,-0.91,1.35,-0.68
3.042988,-0.91,1.35,-0.68
3.045003,-0.91,1.34,-0.68
3.047954,-0.91,1.33,-0.69
3.049722,-0.91,1.33,-0.69
3.050904,-0.92,1.32,-0.69
3.054175,-0.92,1.31,-0.69
3.055333,-0.92,1.30,-0.69
3.057045,-0.93,1.30,-0.69
3.059171,-0.94,1.29,-0.69
3.060982,-0.94,1.29,-0.69
3.068211,-0.95,1.28,-0.69
3.069043,-0.96,1.27,-0.69
3.069409,-0.97,1.27,-0.69
3.069822,-0.97,1.26,-0.69
3.071465,-0.99,1.26,-0.68
3.072896,-0.99,1.25,-0.69
3.075029,-1.00,1.24,-0.68
3.077078,-1.02,1.24,-0.68
3.079085,-1.02,1.23,-0.68
3.082964,-1.04,1.22,-0.68
3.083684,-1.05,1.22,-0.67
3.085053,-1.05,1.22,-0.67
3.087044,-1.07,1.21,-0.67
3.088866,-1.08,1.21,-0.67
3.091054,-1.08,1.20,-0.67
3.093080,-1.10,1.20,-0.66
3.094766,-1.10,1.20,-0.66
3.097863,-1.11,1.19,-0.66
3.099077,-1.12,1.19,-0.66
3.100666,-1.13,1.18,-0.65
3.103747,-1.14,1.18,-0.65
3.104783,-1.15,1.18,-0.65
3.107829,-1.15,1.18,-0.65
3.109004,-1.16,1.17,-0.64
3.111308,-1.17,1.17,-0.64
3.112766,-1.17,1.17,-0.63
3.115309,-1.18,1.17,-0.63
3.116598,-1.19,1.17,-0.63
3.119339,-1.19,1.17,-0.62
3.120710,-1.20,1.16,-0.62
3.122696,-1.20,1.16,-0.61
3.124509,-1.20,1.16,-0.61
3.126508,-1.20,1.16,-0.61
3.128451,-1.21,1.16,-0.60
3.131299,-1.20,1.16,-0.60
3.132710,-1.21,1.15,-0.59
3.134957,-1.20,1.15,-0.59
3.136888,-1.20,1.15,-0.59
3.138835,-1.20,1.15,-0.58
3.140731,-1.20,1.15,-0.58
3.143166,-1.19,1.15,-0.58
3.144809,-1.19,1.14,-0.57
3.148915,-1.18,1.15,-0.57
3.150910,-1.17,1.15,-0.56
3.151720,-1.16,1.15,-0.56
3.152967,-1.16,1.14,-0.56
3.154728,-1.14,1.14,-0.55
3.156638,-1.13,1.14,-0.55
3.159032,-1.12,1.14,-0.55
3.160563,-1.11,1.13,-0.54
3.165845,-1.09,1.13,-0.54
3.166846,-1.09,1.13,-0.54
3.167371,-1.07,1.12,-0.53
3.168603,-1.05,1.12,-0.53
3.170414,-1.04,1.12,-0.53
3.172647,-1.02,1.12,-0.53
3.174646,-0.99,1.11,-0.52
3.176656,-0.98,1.11,-0.52
3.178471,-0.96,1.11,-0.52
3.183628,-0.93,1.10,-0.51
3.184366,-0.92,1.10,-0.52
3.184735,-0.90,1.10,-0.51
3.186447,-0.87,1.09,-0.51
3.188628,-0.86,1.09,-0.51
3.190528,-0.83,1.08,-0.51
3.192789,-0.80,1.08,-0.51
3.194874,-0.79,1.07,-0.50
3.197569,-0.76,1.07,-0.50
3.198431,-0.73,1.06,-0.50
3.200511,-0.71,1.05,-0.50
3.202456,-0.68,1.05,-0.50
3.204744,-0.65,1.04,-0.49
3.206328,-0.64,1.03,-0.49
3.208814,-0.61,1.03,-0.49
3.210430,-0.57,1.01,-0.49
3.212407,-0.56,1.01,-0.49
3.214960,-0.53,1.00,-0.49
3.216737,-0.50,0.99,-0.49
3.218752,-0.48,0.99,-0.49
3.220578,-0.45,0.98,-0.49
3.222563,-0.42,0.96,-0.49
3.224425,-0.40,0.96,-0.48
3.226535,-0.37,0.95,-0.48
3.228667,-0.35,0.95,-0.48
3.231961,-0.32,0.94,-0.48
3.233318,-0.29,0.92,-0.47
3.234717,-0.27,0.92,-0.47
3.236550,-0.24,0.91,-0.47
3.238612,-0.21,0.90,-0.47
3.240503,-0.20,0.90,-0.47
3.242927,-0.17,0.89,-0.46
3.244559,-0.14,0.88,-0.46
3.248067,-0.13,0.87,-0.46
3.249354,-0.10,0.86,-0.45
3.251268,-0.07,0.85,-0.45
3.252998,-0.06,0.85,-0.45
3.254951,-0.03,0.84,-0.44
3.256683,-0.01,0.83,-0.44
3.258779,0.01,0.82,-0.44
3.260574,0.03,0.82,-0.43
3.267159,0.05,0.80,-0.42
3.267897,0.07,0.80,-0.42
3.268275,0.09,0.79,-0.42
3.268790,0.11,0.78,-0.41
3.270888,0.12,0.78,-0.41
3.272553,0.14,0.77,-0.40
3.274688,0.16,0.76,-0.39
3.276613,0.17,0.76,-0.39
3.283815,0.19,0.75,-0.38
3.284708,0.20,0.75,-0.38
3.285137,0.21,0.74,-0.37
3.285591,0.23,0.73,-0.36
3.286492,0.23,0.73,-0.36
3.288608,0.25,0.72,-0.35
3.290094,0.26,0.71,-0.34
3.292391,0.27,0.71,-0.34
3.294123,0.28,0.70,-0.33
3.297758,0.29,0.69,-0.32
3.298650,0.29,0.68,-0.31
3.300419,0.30,0.68,-0.30
3.302479,0.31,0.67,-0.30
3.304529,0.31,0.67,-0.29
3.311731,0.32,0.66,-0.28
3.312153,0.32,0.65,-0.27
3.312550,0.33,0.65,-0.26
3.316364,0.33,0.64,-0.25
3.317113,0.33,0.63,-0.24
3.317550,0.33,0.63,-0.24
3.318286,0.33,0.62,-0.23
3.320561,0.33,0.61,-0.22
3.322580,0.33,0.60,-0.21
3.324607,0.33,0.60,-0.20
3.326562,0.33,0.59,-0.19
3.328754,0.33,0.58,-0.19
3.331483,0.33,0.57,-0.18
3.333734,0.32,0.56,-0.17
3.334271,0.32,0.55,-0.16
3.336792,0.31,0.55,-0.15
3.338537,0.31,0.54,-0.14
3.340457,0.31,0.53,-0.13
3.342930,0.30,0.52,-0.12
3.344630,0.30,0.52,-0.12
3.347829,0.30,0.51,-0.11
3.348446,0.28,0.49,-0.10
3.350039,0.28,0.49,-0.09
3.351870,0.27,0.48,-0.08
3.354151,0.27,0.47,-0.07
3.355823,0.26,0.46,-0.06
3.358127,0.26,0.45,-0.05
3.360129,0.25,0.44,-0.04
3.362041,0.24,0.43,-0.04
3.365006,0.24,0.42,-0.03
3.366158,0.23,0.41,-0.01
3.368124,0.23,0.41,-0.01
3.371091,0.22,0.39,0.00
3.372020,0.21,0.38,0.01
3.374514,0.21,0.38,0.02
3.375988,0.20,0.36,0.03
3.378175,0.20,0.36,0.04
3.380606,0.19,0.35,0.05
3.383217,0.19,0.34,0.06
3.384013,0.18,0.33,0.07
3.386342,0.18,0.32,0.08
3.388286,0.18,0.32,0.09
3.390738,0.18,0.31,0.09
3.392170,0.17,0.30,0.10
3.394568,0.17,0.29,0.12
3.397584,0.17,0.29,0.12
3.398570,0.17,0.27,0.14
3.400078,0.17,0.27,0.14
3.402422,0.17,0.26,0.15
3.404156,0.17,0.25,0.16
3.406788,0.17,0.24,0.17
3.408038,0.18,0.24,0.18
3.410783,0.18,0.22,0.19
3.411778,0.19,0.21,0.20
3.414536,0.19,0.21,0.21
3.416811,0.19,0.20,0.22
3.418024,0.20,0.19,0.23
3.419964,0.21,0.18,0.24
3.422326,0.22,0.17,0.25
3.423970,0.23,0.16,0.26
3.426628,0.23,0.16,0.26
3.428075,0.24,0.15,0.27
3.430836,0.26,0.13,0.28
3.432406,0.27,0.13,0.29
3.434063,0.28,0.12,0.30
3.435976,0.29,0.11,0.31
3.438769,0.30,0.10,0.31
3.440076,0.32,0.09,0.32
3.442255,0.33,0.09,0.32
3.444245,0.35,0.07,0.33
3.445974,0.37,0.06,0.34
3.448444,0.38,0.05,0.35
3.451197,0.40,0.04,0.35
3.452820,0.42,0.03,0.37
3.454532,0.44,0.02,0.37
3.455939,0.46,0.01,0.38
3.457871,0.48,-0.00,0.38
3.459821,0.49,-0.01,0.39
3.462107,0.53,-0.03,0.39
3.464127,0.55,-0.04,0.40
3.466179,0.56,-0.05,0.41
3.468206,0.59,-0.06,0.41
3.470270,0.62,-0.08,0.42
3.472267,0.63,-0.09,0.42
3.474110,0.66,-0.10,0.43
3.476180,0.69,-0.12,0.43
3.478170,0.70,-0.13,0.44
3.483751,0.73,-0.14,0.44
3.484751,0.76,-0.16,0.44
3.485145,0.78,-0.17,0.45
3.485606,0.81,-0.19,0.45
3.488432,0.84,-0.20,0.46
3.489782,0.86,-0.21,0.46
3.493117,0.88,-0.23,0.46
3.494053,0.90,-0.24,0.47
3.496130,0.93,-0.25,0.47
3.500026,0.96,-0.27,0.47
3.501052,0.98,-0.28,0.48
3.502048,1.01,-0.30,0.48
3.504078,1.03,-0.31,0.49
3.505818,1.05,-0.32,0.49
3.508928,1.08,-0.34,0.49
3.510074,1.11,-0.36,0.50
3.513231,1.12,-0.36,0.50
3.515957,1.15,-0.38,0.51
3.516979,1.17,-0.40,0.51
3.517675,1.19,-0.41,0.51
3.519973,1.21,-0.42,0.52
3.522090,1.23,-0.44,0.52
3.524057,1.25,-0.44,0.52
3.525790,1.27,-0.46,0.53
3.528237,1.30,-0.48,0.54
3.531019,1.31,-0.48,0.54
3.532587,1.33,-0.50,0.55
3.534073,1.35,-0.51,0.55
3.535876,1.35,-0.52,0.55
3.537631,1.38,-0.54,0.56
3.540467,1.39,-0.55,0.57
3.541717,1.40,-0.56,0.57
3.544169,1.42,-0.57,0.58
3.545645,1.43,-0.58,0.59
3.548084,1.44,-0.59,0.59
3.551195,1.45,-0.60,0.59
3.552464,1.46,-0.61,0.60
3.553939,1.46,-0.62,0.61
3.556686,1.47,-0.63,0.61
3.557943,1.48,-0.63,0.62
3.559897,1.48,-0.65,0.63
3.561700,1.49,-0.65,0.63
3.567473,1.49,-0.66,0.64
3.568476,1.50,-0.67,0.65
3.568872,1.50,-0.68,0.66
3.569611,1.50,-0.69,0.66
3.572170,1.50,-0.70,0.67
3.574157,1.50,-0.70,0.68
3.575729,1.50,-0.71,0.68
3.578611,1.50,-0.72,0.69
3.584173,1.49,-0.73,0.70
3.585548,1.49,-0.73,0.70
3.585990,1.48,-0.74,0.71
3.586372,1.48,-0.75,0.72
3.588013,1.48,-0.76,0.73
3.589700,1.47,-0.77,0.73
3.592368,1.46,-0.78,0.74
3.593641,1.46,-0.78,0.75
3.595686,1.45,-0.80,0.76
3.597687,1.44,-0.81,0.76
3.599581,1.43,-0.81,0.77
3.601538,1.42,-0.82,0.78
3.603591,1.41,-0.84,0.78
3.605388,1.40,-0.84,0.79
3.607699,1.39,-0.85,0.79
3.609390,1.38,-0.86,0.80
3.611492,1.37,-0.87,0.80
3.615115,1.36,-0.88,0.81
3.617062,1.34,-0.90,0.82
3.618359,1.34,-0.90,0.82
3.619882,1.33,-0.92,0.83
3.621846,1.31,-0.93,0.84
3.624000,1.30,-0.94,0.84
3.625933,1.29,-0.95,0.84
3.627741,1.28,-0.97,0.85
3.629598,1.27,-0.97,0.85
3.631607,1.26,-0.99,0.86
3.635063,1.26,-1.00,0.86
3.636080,1.25,-1.01,0.86
3.637339,1.24,-1.03,0.86
3.639472,1.23,-1.04,0.87
3.641214,1.22,-1.05,0.87
3.643915,1.21,-1.07,0.87
3.647326,1.21,-1.08,0.87
3.648404,1.20,-1.09,0.88
3.649746,1.20,-1.10,0.88
3.651781,1.20,-1.11,0.88
3.653630,1.19,-1.13,0.88
3.655962,1.19,-1.15,0.88
3.657646,1.19,-1.15,0.88
3.660052,1.19,-1.17,0.89
3.661415,1.19,-1.18,0.89
3.667617,1.19,-1.19,0.89
3.669244,1.19,-1.21,0.89
3.669976,1.19,-1.23,0.89
3.670368,1.20,-1.23,0.89
3.672173,1.20,-1.25,0.89
3.673639,1.21,-1.25,0.89
3.675611,1.21,-1.27,0.89
3.677612,1.22,-1.28,0.88
3.684306,1.22,-1.29,0.89
3.685781,1.23,-1.31,0.88
3.686374,1.25,-1.32,0.88
3.686899,1.26,-1.33,0.88
3.687768,1.27,-1.34,0.88
3.690781,1.28,-1.36,0.87
3.691470,1.29,-1.36,0.87
3.693573,1.31,-1.38,0.87
3.695282,1.32,-1.39,0.87
3.697872,1.33,-1.40,0.87
3.700078,1.35,-1.41,0.86
3.702495,1.37,-1.43,0.86
3.703636,1.38,-1.43,0.85
3.705486,1.41,-1.44,0.85
3.707300,1.43,-1.45,0.85
3.710069,1.44,-1.46,0.84
3.711834,1.46,-1.47,0.84
3.714445,1.49,-1.48,0.83
3.715711,1.50,-1.49,0.83
3.717715,1.52,-1.49,0.82
3.720061,1.54,-1.51,0.82
3.721287,1.56,-1.51,0.81
3.723527,1.58,-1.52,0.81
3.725552,1.61,-1.53,0.80
3.727488,1.62,-1.53,0.80
3.730227,1.65,-1.54,0.79
3.731384,1.66,-1.54,0.79
3.733599,1.69,-1.55,0.78
3.735425,1.71,-1.56,0.77
3.737405,1.72,-1.56,0.77
3.739446,1.75,-1.57,0.76
3.741343,1.77,-1.58,0.76
3.743481,1.78,-1.58,0.75
3.747095,1.81,-1.58,0.74
3.747962,1.83,-1.59,0.74
3.749058,1.84,-1.59,0.73
3.751373,1.86,-1.60,0.72
3.753159,1.88,-1.60,0.72
3.755238,1.89,-1.60,0.71
3.757009,1.91,-1.61,0.70
3.759339,1.93,-1.61,0.70
3.761064,1.94,-1.61,0.70
3.763770,1.95,-1.61,0.69
3.765538,1.96,-1.62,0.68
3.767841,1.97,-1.62,0.68
3.769233,1.98,-1.62,0.67
3.771703,2.00,-1.62,0.66
3.773150,2.00,-1.62,0.66
3.775754,2.01,-1.62,0.65
3.777331,2.02,-1.62,0.64
3.782867,2.02,-1.62,0.64
3.783817,2.03,-1.61,0.63
3.784194,2.03,-1.61,0.63
3.785082,2.03,-1.61,0.62
3.787124,2.03,-1.61,0.62
3.789224,2.03,-1.61,0.61
3.791180,2.03,-1.60,0.61
3.793324,2.03,-1.60,0.60
3.795396,2.03,-1.59,0.60
