time,wx (rad/s),wy (rad/s),wz (rad/s)
16.141469,1.07,-0.80,0.74
16.141861,1.07,-0.80,0.74
16.143096,1.07,-0.80,0.74
16.145459,1.08,-0.81,0.74
16.147349,1.08,-0.82,0.74
16.150209,1.08,-0.82,0.74
16.151636,1.08,-0.83,0.74
16.164533,1.08,-0.83,0.74
16.166037,1.09,-0.84,0.74
16.167131,1.09,-0.84,0.74
16.168493,1.09,-0.84,0.74
16.169614,1.09,-0.85,0.74
16.170878,1.10,-0.85,0.74
16.172102,1.09,-0.86,0.74
16.173811,1.09,-0.86,0.74
16.175766,1.10,-0.87,0.74
16.177065,1.10,-0.87,0.74
16.177863,1.10,-0.88,0.74
16.178712,1.10,-0.88,0.74
16.179762,1.10,-0.89,0.74
16.181330,1.10,-0.90,0.73
16.182174,1.10,-0.90,0.73
16.183558,1.10,-0.90,0.73
16.185245,1.10,-0.91,0.73
16.188076,1.10,-0.92,0.73
16.189168,1.10,-0.92,0.73
16.191208,1.10,-0.93,0.73
16.193234,1.11,-0.93,0.73
16.194872,1.10,-0.93,0.73
16.197184,1.10,-0.94,0.72
16.199060,1.11,-0.94,0.72
16.201243,1.11,-0.95,0.72
16.203754,1.11,-0.95,0.72
16.206152,1.11,-0.96,0.72
16.207376,1.10,-0.96,0.72
16.209138,1.10,-0.97,0.71
16.211176,1.11,-0.97,0.71
16.213119,1.11,-0.98,0.71
16.215097,1.11,-0.98,0.71
16.217071,1.11,-0.99,0.71
16.223326,1.11,-0.99,0.71
16.224258,1.10,-1.00,0.70
16.224733,1.10,-1.00,0.70
16.225088,1.10,-1.01,0.70
16.227100,1.10,-1.01,0.70
16.229940,1.10,-1.01,0.70
16.230810,1.10,-1.02,0.69
16.233554,1.10,-1.02,0.69
16.235253,1.10,-1.02,0.69
16.242725,1.10,-1.03,0.68
16.243731,1.10,-1.04,0.68
16.244086,1.10,-1.04,0.68
16.244538,1.10,-1.04,0.68
16.244997,1.10,-1.05,0.68
16.247022,1.10,-1.05,0.68
16.249626,1.10,-1.06,0.67
16.250854,1.10,-1.06,0.67
16.254134,1.09,-1.06,0.67
16.255207,1.09,-1.07,0.66
16.257083,1.09,-1.07,0.66
16.258750,1.09,-1.07,0.66
16.261520,1.09,-1.08,0.66
16.262845,1.09,-1.09,0.65
16.264647,1.09,-1.09,0.65
16.267131,1.09,-1.09,0.65
16.269784,1.08,-1.09,0.64
16.271195,1.08,-1.10,0.64
16.273518,1.08,-1.10,0.64
16.275038,1.08,-1.10,0.64
16.276792,1.08,-1.10,0.63
16.279171,1.08,-1.11,0.63
16.281489,1.08,-1.11,0.62
16.282909,1.08,-1.11,0.62
16.284619,1.07,-1.12,0.62
16.286865,1.07,-1.12,0.62
16.288749,1.07,-1.12,0.61
16.290935,1.07,-1.12,0.61
16.292913,1.07,-1.13,0.61
16.294856,1.07,-1.13,0.61
16.297021,1.06,-1.13,0.60
16.298800,1.06,-1.13,0.60
16.300926,1.06,-1.13,0.60
16.303411,1.06,-1.14,0.59
16.304897,1.06,-1.14,0.59
16.307000,1.05,-1.14,0.59
16.308883,1.05,-1.14,0.58
16.310699,1.05,-1.14,0.58
16.312917,1.04,-1.14,0.57
16.314822,1.04,-1.15,0.57
16.316985,1.04,-1.15,0.57
16.319425,1.04,-1.15,0.57
16.320860,1.03,-1.15,0.56
16.322767,1.03,-1.15,0.56
16.324933,1.03,-1.15,0.56
16.326804,1.02,-1.15,0.55
16.328739,1.02,-1.15,0.55
16.330740,1.02,-1.15,0.55
16.332727,1.01,-1.15,0.54
16.334842,1.01,-1.15,0.54
16.343187,1.00,-1.15,0.54
16.344736,1.00,-1.15,0.54
16.345724,1.00,-1.15,0.53
16.346715,0.99,-1.15,0.53
16.347520,0.99,-1.15,0.53
16.348540,0.98,-1.15,0.52
16.349264,0.98,-1.15,0.52
16.350629,0.98,-1.15,0.52
16.360231,0.97,-1.15,0.51
16.361733,0.97,-1.15,0.51
16.362696,0.96,-1.15,0.51
16.363565,0.96,-1.15,0.50
16.364576,0.95,-1.15,0.50
16.365396,0.95,-1.14,0.50
16.366329,0.94,-1.15,0.50
16.367141,0.94,-1.14,0.49
16.369779,0.93,-1.14,0.49
16.371221,0.93,-1.14,0.48
16.372610,0.92,-1.14,0.48
16.374911,0.92,-1.14,0.48
16.376673,0.91,-1.13,0.48
16.378590,0.91,-1.13,0.47
16.380589,0.90,-1.13,0.47
16.382659,0.90,-1.13,0.47
16.384609,0.88,-1.13,0.46
16.386957,0.89,-1.13,0.46
16.388972,0.88,-1.12,0.46
16.390794,0.87,-1.12,0.45
16.392509,0.86,-1.12,0.45
16.394548,0.86,-1.12,0.45
16.396553,0.85,-1.11,0.44
16.398885,0.85,-1.11,0.44
16.400553,0.84,-1.11,0.43
16.402831,0.83,-1.11,0.43
16.404535,0.83,-1.11,0.43
16.406727,0.82,-1.10,0.43
16.408790,0.81,-1.10,0.43
16.410452,0.80,-1.09,0.42
16.412550,0.80,-1.09,0.42
16.414961,0.79,-1.09,0.41
16.416480,0.78,-1.09,0.41
16.420255,0.78,-1.08,0.41
16.421182,0.77,-1.08,0.40
16.422708,0.76,-1.08,0.40
16.424402,0.75,-1.08,0.40
16.426609,0.75,-1.07,0.39
16.428480,0.74,-1.07,0.39
16.430456,0.73,-1.06,0.39
16.432091,0.73,-1.06,0.39
16.434408,0.72,-1.06,0.38
16.439426,0.71,-1.05,0.38
16.440270,0.70,-1.05,0.38
16.440710,0.69,-1.04,0.37
16.443118,0.69,-1.04,0.37
16.444270,0.68,-1.04,0.36
16.446821,0.67,-1.03,0.36
16.448504,0.67,-1.03,0.36
16.450674,0.66,-1.03,0.35
16.459308,0.65,-1.02,0.35
16.460525,0.64,-1.02,0.35
16.460911,0.64,-1.02,0.35
16.461246,0.62,-1.01,0.34
16.461577,0.62,-1.01,0.34
16.462355,0.61,-1.00,0.34
16.464219,0.60,-1.00,0.33
16.466253,0.59,-0.99,0.33
16.470584,0.58,-0.99,0.33
16.471740,0.57,-0.98,0.32
16.472241,0.57,-0.98,0.32
16.474773,0.56,-0.97,0.32
16.476519,0.55,-0.97,0.31
16.478825,0.54,-0.97,0.31
16.480319,0.54,-0.96,0.31
16.482720,0.53,-0.95,0.30
16.484622,0.52,-0.95,0.30
16.486527,0.51,-0.95,0.30
16.488458,0.50,-0.94,0.29
16.490527,0.50,-0.94,0.29
16.492682,0.49,-0.93,0.29
16.494360,0.48,-0.92,0.28
16.496057,0.47,-0.92,0.28
16.498125,0.46,-0.91,0.28
16.500267,0.45,-0.91,0.27
16.503109,0.44,-0.90,0.27
16.504255,0.44,-0.89,0.27
16.506214,0.42,-0.89,0.27
16.508187,0.42,-0.88,0.27
16.510415,0.41,-0.88,0.26
16.512221,0.40,-0.87,0.26
16.514164,0.40,-0.86,0.26
16.516421,0.39,-0.86,0.25
16.520622,0.38,-0.85,0.25
16.522498,0.37,-0.85,0.25
16.523829,0.36,-0.84,0.25
16.525303,0.36,-0.83,0.24
16.526709,0.35,-0.83,0.24
16.528582,0.34,-0.82,0.24
16.530677,0.33,-0.81,0.24
16.532607,0.32,-0.81,0.23
16.543644,0.31,-0.80,0.23
16.545296,0.31,-0.80,0.23
16.546585,0.30,-0.79,0.22
16.547583,0.29,-0.78,0.22
16.548879,0.28,-0.78,0.22
16.549425,0.27,-0.77,0.22
16.550266,0.26,-0.76,0.22
16.550830,0.26,-0.75,0.21
16.551180,0.25,-0.74,0.21
16.562935,0.24,-0.73,0.21
16.563795,0.23,-0.73,0.21
16.564075,0.22,-0.72,0.20
16.564421,0.21,-0.71,0.20
16.564671,0.21,-0.71,0.20
16.564915,0.20,-0.70,0.20
16.565160,0.19,-0.69,0.19
16.566353,0.18,-0.68,0.20
16.570514,0.17,-0.67,0.19
16.571292,0.16,-0.66,0.19
16.572476,0.16,-0.66,0.19
16.574136,0.15,-0.65,0.19
16.576043,0.14,-0.64,0.18
16.578165,0.13,-0.64,0.18
16.579963,0.12,-0.62,0.18
16.582254,0.11,-0.62,0.18
16.583920,0.11,-0.61,0.18
16.586501,0.10,-0.60,0.17
16.588064,0.09,-0.60,0.18
16.590880,0.08,-0.58,0.17
16.591933,0.07,-0.57,0.17
16.594696,0.06,-0.57,0.17
16.595952,0.05,-0.56,0.17
16.598342,0.04,-0.55,0.17
16.599845,0.04,-0.54,0.17
16.603031,0.03,-0.53,0.16
16.603934,0.02,-0.52,0.16
16.606221,0.01,-0.52,0.16
16.608133,0.00,-0.51,0.16
16.610092,-0.01,-0.49,0.16
16.611794,-0.01,-0.49,0.16
16.613921,-0.03,-0.48,0.15
16.616700,-0.04,-0.47,0.15
16.618138,-0.04,-0.46,0.15
16.621006,-0.05,-0.45,0.15
16.622280,-0.06,-0.44,0.15
16.624693,-0.07,-0.44,0.14
16.626316,-0.08,-0.43,0.14
16.628666,-0.09,-0.41,0.14
16.630223,-0.10,-0.41,0.14
16.631859,-0.11,-0.40,0.14
16.634447,-0.11,-0.39,0.14
16.642527,-0.12,-0.38,0.14
16.643795,-0.13,-0.37,0.14
16.644266,-0.14,-0.37,0.13
16.644814,-0.15,-0.35,0.13
16.645331,-0.17,-0.34,0.13
16.646217,-0.17,-0.34,0.13
16.648196,-0.18,-0.33,0.13
16.650126,-0.19,-0.32,0.12
16.663654,-0.20,-0.31,0.12
16.664740,-0.21,-0.30,0.12
16.665066,-0.22,-0.29,0.12
16.665371,-0.22,-0.28,0.12
16.665662,-0.24,-0.27,0.12
16.665961,-0.25,-0.26,0.12
16.666248,-0.26,-0.26,0.12
16.666543,-0.27,-0.24,0.11
16.668188,-0.28,-0.23,0.11
16.672156,-0.28,-0.23,0.11
16.673396,-0.30,-0.22,0.11
16.673984,-0.31,-0.21,0.11
16.675714,-0.32,-0.20,0.11
16.677777,-0.33,-0.19,0.10
16.679585,-0.34,-0.18,0.10
16.681749,-0.34,-0.17,0.10
16.683520,-0.36,-0.16,0.10
16.685908,-0.37,-0.15,0.10
16.688121,-0.38,-0.15,0.10
16.690238,-0.38,-0.14,0.10
16.692584,-0.40,-0.13,0.09
16.694095,-0.40,-0.12,0.09
16.695716,-0.42,-0.11,0.09
16.697631,-0.42,-0.10,0.09
16.699709,-0.43,-0.10,0.09
16.703351,-0.44,-0.08,0.08
16.704264,-0.45,-0.08,0.08
16.705874,-0.46,-0.07,0.08
16.707620,-0.47,-0.06,0.08
16.710494,-0.48,-0.05,0.08
16.711575,-0.49,-0.04,0.07
16.713759,-0.50,-0.03,0.07
16.715690,-0.51,-0.03,0.07
16.717930,-0.52,-0.01,0.07
16.719768,-0.53,-0.00,0.07
16.721846,-0.54,0.00,0.07
16.723934,-0.55,0.01,0.06
16.725642,-0.56,0.02,0.06
16.727637,-0.57,0.03,0.06
16.729927,-0.58,0.04,0.06
16.731535,-0.59,0.05,0.06
16.733795,-0.59,0.06,0.05
16.743634,-0.61,0.06,0.05
16.745420,-0.62,0.07,0.05
16.746895,-0.62,0.08,0.05
16.747852,-0.63,0.09,0.05
16.748727,-0.64,0.10,0.05
16.749646,-0.65,0.11,0.05
16.751193,-0.66,0.12,0.04
16.752130,-0.67,0.12,0.04
16.753410,-0.68,0.13,0.04
16.754964,-0.69,0.14,0.04
16.756659,-0.69,0.15,0.04
16.761401,-0.70,0.16,0.03
16.762256,-0.71,0.17,0.03
16.762654,-0.72,0.18,0.03
16.763662,-0.73,0.19,0.03
16.765617,-0.74,0.20,0.02
16.767920,-0.75,0.20,0.02
16.770376,-0.76,0.21,0.02
16.771810,-0.77,0.22,0.02
16.773617,-0.77,0.23,0.02
16.775566,-0.78,0.24,0.01
16.777423,-0.79,0.25,0.01
16.779556,-0.79,0.26,0.01
16.781418,-0.80,0.27,0.01
16.783397,-0.81,0.28,0.01
16.785552,-0.82,0.28,0.01
16.787544,-0.83,0.29,0.00
16.789455,-0.84,0.30,0.00
16.791666,-0.84,0.31,-0.00
16.793582,-0.85,0.32,-0.00
16.795649,-0.86,0.33,-0.01
16.797446,-0.87,0.33,-0.01
16.799463,-0.88,0.35,-0.01
16.802718,-0.88,0.35,-0.01
16.803808,-0.89,0.36,-0.01
16.805542,-0.90,0.37,-0.02
16.807646,-0.91,0.38,-0.02
16.809553,-0.91,0.39,-0.02
16.811494,-0.92,0.40,-0.02
16.813573,-0.93,0.40,-0.02
16.815636,-0.94,0.41,-0.03
16.817622,-0.95,0.42,-0.03
16.819801,-0.95,0.43,-0.03
16.821429,-0.96,0.44,-0.03
16.823348,-0.97,0.45,-0.04
16.825414,-0.98,0.45,-0.04
16.827363,-0.98,0.46,-0.04
16.829476,-0.99,0.47,-0.05
16.831446,-1.00,0.48,-0.05
16.833335,-1.01,0.49,-0.05
16.842437,-1.01,0.50,-0.05
16.844995,-1.02,0.50,-0.05
16.845828,-1.03,0.51,-0.06
16.846476,-1.04,0.52,-0.06
16.847274,-1.04,0.53,-0.06
16.847940,-1.05,0.53,-0.07
16.848860,-1.06,0.54,-0.07
16.850091,-1.07,0.55,-0.07
16.858224,-1.07,0.56,-0.08
16.859452,-1.08,0.57,-0.08
16.860251,-1.09,0.57,-0.08
16.861330,-1.09,0.58,-0.08
16.862327,-1.10,0.59,-0.09
16.863245,-1.11,0.59,-0.09
16.864313,-1.12,0.60,-0.09
16.865420,-1.12,0.61,-0.10
16.867369,-1.13,0.61,-0.10
16.869784,-1.14,0.62,-0.10
16.871424,-1.14,0.63,-0.11
16.873292,-1.15,0.63,-0.11
16.875284,-1.16,0.64,-0.11
16.877564,-1.16,0.65,-0.11
16.879388,-1.18,0.66,-0.12
16.881509,-1.18,0.66,-0.12
16.883317,-1.19,0.67,-0.12
16.886233,-1.19,0.68,-0.13
16.888378,-1.20,0.68,-0.13
16.889648,-1.20,0.69,-0.13
16.891557,-1.21,0.69,-0.14
16.893254,-1.22,0.70,-0.14
16.895453,-1.22,0.70,-0.14
16.897535,-1.23,0.71,-0.15
16.899195,-1.24,0.72,-0.15
16.902713,-1.25,0.72,-0.16
16.904157,-1.25,0.73,-0.16
16.905263,-1.26,0.74,-0.16
16.907186,-1.26,0.74,-0.16
16.909355,-1.27,0.75,-0.17
16.911300,-1.28,0.76,-0.17
16.913246,-1.28,0.76,-0.18
16.915395,-1.29,0.77,-0.18
16.917318,-1.29,0.77,-0.18
16.920074,-1.30,0.78,-0.19
16.921494,-1.31,0.78,-0.19
16.923090,-1.31,0.79,-0.20
16.925284,-1.32,0.79,-0.20
16.927207,-1.32,0.80,-0.20
16.929431,-1.33,0.81,-0.21
16.931347,-1.33,0.81,-0.21
16.933229,-1.34,0.82,-0.22
16.942839,-1.34,0.82,-0.22
16.944226,-1.35,0.83,-0.22
16.945529,-1.36,0.83,-0.23
16.946562,-1.36,0.84,-0.23
16.947574,-1.37,0.84,-0.23
16.948785,-1.37,0.85,-0.24
16.949386,-1.38,0.85,-0.24
16.950204,-1.38,0.86,-0.25
16.951264,-1.39,0.87,-0.25
16.960658,-1.39,0.87,-0.25
16.961675,-1.40,0.88,-0.26
16.962079,-1.40,0.88,-0.26
16.962588,-1.40,0.88,-0.27
16.962931,-1.41,0.89,-0.27
16.963289,-1.41,0.89,-0.28
16.965439,-1.42,0.90,-0.28
16.967389,-1.42,0.90,-0.28
16.969098,-1.42,0.91,-0.29
16.971128,-1.43,0.92,-0.29
16.973340,-1.43,0.92,-0.29
16.975167,-1.43,0.92,-0.30
16.976921,-1.44,0.92,-0.30
16.979090,-1.45,0.93,-0.31
16.981040,-1.45,0.93,-0.31
16.983001,-1.45,0.94,-0.31
16.985853,-1.45,0.95,-0.32
16.987409,-1.45,0.95,-0.32
16.989132,-1.45,0.95,-0.33
16.991220,-1.46,0.96,-0.33
16.993168,-1.46,0.96,-0.33
16.995041,-1.46,0.97,-0.34
16.996987,-1.47,0.97,-0.34
16.999055,-1.47,0.97,-0.35
17.001329,-1.47,0.98,-0.35
17.004231,-1.47,0.98,-0.36
17.005915,-1.48,0.98,-0.36
17.007534,-1.48,0.99,-0.36
17.009415,-1.48,0.99,-0.37
17.011309,-1.48,1.00,-0.37
17.013327,-1.48,1.00,-0.37
17.015214,-1.48,1.00,-0.38
17.017379,-1.49,1.00,-0.38
17.020234,-1.49,1.01,-0.39
17.022042,-1.49,1.01,-0.39
17.023323,-1.49,1.01,-0.40
17.025369,-1.49,1.01,-0.40
17.027251,-1.49,1.02,-0.40
17.029212,-1.50,1.02,-0.41
17.031121,-1.49,1.02,-0.41
17.033450,-1.50,1.02,-0.41
17.044190,-1.49,1.03,-0.42
17.046061,-1.50,1.03,-0.42
17.047477,-1.50,1.03,-0.43
17.048993,-1.50,1.03,-0.43
17.049537,-1.50,1.04,-0.43
17.050687,-1.50,1.04,-0.44
17.051082,-1.50,1.04,-0.44
17.051478,-1.51,1.04,-0.45
17.051835,-1.50,1.04,-0.45
17.063588,-1.51,1.04,-0.46
17.064771,-1.51,1.04,-0.46
17.065317,-1.50,1.05,-0.46
17.065770,-1.51,1.05,-0.46
17.066204,-1.50,1.05,-0.47
17.066552,-1.51,1.05,-0.47
17.066886,-1.51,1.05,-0.48
17.067317,-1.51,1.05,-0.48
17.072916,-1.51,1.05,-0.49
17.074204,-1.51,1.05,-0.49
17.074641,-1.51,1.05,-0.49
17.075330,-1.51,1.05,-0.50
17.076824,-1.51,1.05,-0.50
17.078842,-1.51,1.05,-0.51
17.081253,-1.51,1.05,-0.51
17.082852,-1.50,1.05,-0.51
17.085853,-1.51,1.05,-0.52
17.086696,-1.51,1.05,-0.52
17.089018,-1.51,1.05,-0.52
17.090710,-1.50,1.05,-0.53
17.092731,-1.50,1.05,-0.53
17.094896,-1.50,1.05,-0.53
17.096916,-1.50,1.05,-0.54
17.098877,-1.51,1.05,-0.54
17.100956,-1.50,1.05,-0.55
17.103774,-1.50,1.05,-0.55
17.105444,-1.50,1.04,-0.55
17.107523,-1.50,1.05,-0.56
17.109115,-1.50,1.04,-0.56
17.111193,-1.50,1.04,-0.56
17.113383,-1.50,1.04,-0.57
17.115150,-1.49,1.04,-0.57
17.117298,-1.50,1.04,-0.57
17.120165,-1.49,1.04,-0.57
17.122165,-1.49,1.03,-0.58
17.123440,-1.49,1.03,-0.58
17.125274,-1.49,1.03,-0.58
17.126849,-1.49,1.03,-0.59
17.128766,-1.49,1.03,-0.59
17.130653,-1.49,1.03,-0.59
17.132869,-1.48,1.03,-0.59
17.142333,-1.49,1.03,-0.60
17.143269,-1.49,1.02,-0.60
17.143661,-1.48,1.02,-0.60
17.144001,-1.48,1.02,-0.60
17.144429,-1.48,1.02,-0.61
17.144962,-1.48,1.01,-0.61
17.147386,-1.47,1.01,-0.61
17.148637,-1.47,1.01,-0.61
17.151175,-1.47,1.01,-0.61
17.171681,-1.47,1.01,-0.62
17.173782,-1.47,1.01,-0.62
17.174953,-1.46,1.00,-0.62
17.176029,-1.46,1.00,-0.62
17.177441,-1.46,1.00,-0.62
17.178486,-1.46,1.00,-0.63
17.179570,-1.45,0.99,-0.63
17.180888,-1.45,0.99,-0.63
17.181764,-1.45,0.99,-0.63
17.182793,-1.44,0.99,-0.63
17.183500,-1.45,0.99,-0.63
17.184715,-1.44,0.98,-0.63
17.185668,-1.44,0.98,-0.64
17.186762,-1.44,0.98,-0.64
17.187962,-1.43,0.97,-0.64
17.189102,-1.43,0.97,-0.64
17.190328,-1.43,0.97,-0.64
17.191397,-1.42,0.97,-0.64
17.192997,-1.42,0.97,-0.64
17.193797,-1.42,0.96,-0.64
17.194804,-1.41,0.96,-0.64
17.195593,-1.41,0.96,-0.64
17.196913,-1.41,0.95,-0.64
17.199125,-1.40,0.95,-0.65
17.201512,-1.40,0.95,-0.65
17.208125,-1.39,0.94,-0.65
17.209191,-1.39,0.95,-0.65
17.209582,-1.38,0.94,-0.65
17.210554,-1.38,0.94,-0.65
17.211150,-1.38,0.93,-0.65
17.212730,-1.37,0.93,-0.65
17.214658,-1.37,0.92,-0.65
17.216450,-1.36,0.92,-0.65
17.223143,-1.36,0.92,-0.65
17.224153,-1.36,0.92,-0.65
17.224624,-1.35,0.91,-0.65
17.225222,-1.35,0.91,-0.65
17.228272,-1.34,0.91,-0.65
17.228753,-1.33,0.90,-0.65
17.231270,-1.33,0.90,-0.65
17.232846,-1.33,0.89,-0.65
17.246858,-1.32,0.89,-0.65
17.247793,-1.32,0.89,-0.65
17.248147,-1.31,0.88,-0.65
17.248627,-1.30,0.88,-0.65
17.248969,-1.30,0.88,-0.64
17.249305,-1.29,0.87,-0.64
17.249626,-1.29,0.87,-0.64
17.249969,-1.29,0.86,-0.64
17.250667,-1.28,0.85,-0.64
17.255504,-1.27,0.85,-0.64
17.256513,-1.27,0.85,-0.64
17.256866,-1.26,0.85,-0.64
17.258738,-1.25,0.84,-0.64
17.260251,-1.25,0.83,-0.64
17.262382,-1.24,0.83,-0.64
17.264163,-1.23,0.82,-0.64
17.266308,-1.23,0.82,-0.64
17.268826,-1.22,0.82,-0.63
17.270518,-1.21,0.81,-0.63
17.272374,-1.21,0.81,-0.63
17.274587,-1.20,0.80,-0.63
17.276315,-1.20,0.80,-0.63
17.278581,-1.19,0.79,-0.63
17.280096,-1.18,0.78,-0.63
17.282243,-1.18,0.78,-0.62
17.284152,-1.17,0.78,-0.62
17.286487,-1.16,0.77,-0.62
17.288216,-1.16,0.77,-0.62
17.290341,-1.15,0.76,-0.62
17.292454,-1.14,0.76,-0.61
17.294711,-1.14,0.75,-0.61
17.296285,-1.13,0.74,-0.61
17.298450,-1.12,0.74,-0.61
17.300509,-1.12,0.73,-0.61
17.303138,-1.11,0.73,-0.61
17.304548,-1.10,0.73,-0.60
17.306300,-1.10,0.72,-0.60
17.308660,-1.09,0.71,-0.60
17.310369,-1.08,0.71,-0.60
17.312197,-1.08,0.70,-0.60
17.314365,-1.07,0.69,-0.59
17.316475,-1.06,0.69,-0.59
17.319079,-1.06,0.68,-0.59
17.320492,-1.05,0.68,-0.59
17.322383,-1.04,0.67,-0.58
17.324279,-1.04,0.67,-0.58
17.326502,-1.03,0.66,-0.58
17.328207,-1.02,0.66,-0.57
17.330520,-1.02,0.65,-0.57
17.332234,-1.01,0.64,-0.57
17.334885,-1.00,0.64,-0.57
17.344216,-1.00,0.63,-0.56
17.345593,-0.99,0.63,-0.56
17.346683,-0.98,0.62,-0.56
17.347575,-0.97,0.62,-0.55
17.348685,-0.97,0.61,-0.55
17.349256,-0.96,0.61,-0.55
17.349596,-0.96,0.60,-0.55
17.350265,-0.95,0.60,-0.54
17.364075,-0.94,0.59,-0.54
17.365965,-0.93,0.59,-0.54
17.367191,-0.93,0.58,-0.53
17.368214,-0.92,0.58,-0.53
17.369247,-0.91,0.57,-0.52
17.370366,-0.91,0.56,-0.52
17.371400,-0.90,0.56,-0.52
17.372646,-0.89,0.56,-0.51
17.373413,-0.89,0.55,-0.51
17.374380,-0.88,0.55,-0.51
17.375014,-0.87,0.54,-0.50
17.375771,-0.86,0.53,-0.50
17.376594,-0.86,0.53,-0.49
17.378919,-0.85,0.53,-0.49
17.380246,-0.85,0.52,-0.49
17.382348,-0.84,0.52,-0.48
17.384475,-0.83,0.51,-0.48
17.387074,-0.83,0.51,-0.48
17.389358,-0.82,0.50,-0.47
17.390141,-0.81,0.49,-0.47
17.392056,-0.81,0.50,-0.46
17.394564,-0.80,0.49,-0.46
17.396154,-0.79,0.48,-0.45
17.397937,-0.78,0.48,-0.45
17.399857,-0.78,0.48,-0.44
17.402291,-0.77,0.47,-0.43
17.404100,-0.76,0.47,-0.43
17.406021,-0.76,0.46,-0.43
17.407884,-0.74,0.46,-0.42
17.410389,-0.74,0.46,-0.42
17.412073,-0.73,0.45,-0.41
17.414641,-0.72,0.44,-0.41
17.415938,-0.72,0.44,-0.40
17.419137,-0.71,0.44,-0.40
17.419983,-0.70,0.43,-0.39
17.422543,-0.70,0.43,-0.39
17.424138,-0.69,0.42,-0.38
17.426207,-0.68,0.42,-0.37
17.428106,-0.68,0.42,-0.37
17.430281,-0.67,0.41,-0.36
17.431687,-0.67,0.41,-0.36
17.434459,-0.66,0.40,-0.35
17.439634,-0.65,0.40,-0.35
17.440563,-0.64,0.40,-0.35
17.441986,-0.64,0.39,-0.34
17.442601,-0.63,0.39,-0.33
17.443959,-0.62,0.38,-0.33
17.446380,-0.61,0.38,-0.32
17.448023,-0.60,0.37,-0.32
17.450338,-0.60,0.37,-0.31
17.462542,-0.59,0.37,-0.30
17.464242,-0.58,0.36,-0.30
17.465500,-0.58,0.36,-0.30
17.466615,-0.57,0.35,-0.29
17.467829,-0.56,0.35,-0.28
17.469250,-0.55,0.35,-0.28
17.471235,-0.54,0.34,-0.27
17.472929,-0.53,0.34,-0.26
17.474085,-0.53,0.34,-0.26
17.475042,-0.52,0.33,-0.25
17.476085,-0.51,0.32,-0.25
17.477167,-0.51,0.32,-0.24
17.478118,-0.50,0.32,-0.24
17.478883,-0.49,0.31,-0.23
17.479898,-0.48,0.31,-0.23
17.483406,-0.47,0.30,-0.22
17.484564,-0.46,0.30,-0.21
17.486123,-0.46,0.30,-0.21
17.487961,-0.45,0.29,-0.20
17.490768,-0.44,0.29,-0.19
17.491927,-0.43,0.29,-0.19
17.494316,-0.42,0.28,-0.18
17.495848,-0.41,0.27,-0.17
17.498424,-0.41,0.27,-0.17
17.499958,-0.40,0.27,-0.16
17.502552,-0.39,0.26,-0.16
17.504184,-0.38,0.26,-0.15
17.506759,-0.38,0.25,-0.15
17.509096,-0.37,0.25,-0.14
17.509580,-0.36,0.24,-0.14
17.511797,-0.35,0.24,-0.13
17.514494,-0.35,0.24,-0.12
17.515728,-0.34,0.23,-0.12
17.519605,-0.32,0.23,-0.11
17.520772,-0.32,0.22,-0.11
17.522772,-0.31,0.22,-0.10
17.524535,-0.30,0.21,-0.09
17.526169,-0.30,0.20,-0.09
17.528137,-0.29,0.20,-0.08
17.530350,-0.28,0.20,-0.07
17.532032,-0.27,0.19,-0.07
17.533903,-0.26,0.19,-0.06
17.539884,-0.25,0.18,-0.05
17.541143,-0.24,0.18,-0.05
17.541539,-0.23,0.18,-0.05
17.542750,-0.23,0.17,-0.04
17.544193,-0.22,0.17,-0.03
17.546733,-0.21,0.16,-0.03
17.547805,-0.20,0.15,-0.02
17.550380,-0.20,0.15,-0.02
17.571886,-0.19,0.14,-0.01
17.574254,-0.18,0.14,-0.00
17.576002,-0.17,0.13,0.00
17.577381,-0.16,0.13,0.01
17.578476,-0.16,0.12,0.01
17.579528,-0.15,0.12,0.02
17.580787,-0.14,0.11,0.03
17.581972,-0.13,0.11,0.03
17.582940,-0.12,0.10,0.04
17.584096,-0.11,0.10,0.05
17.585729,-0.11,0.10,0.05
17.587006,-0.10,0.09,0.06
17.588247,-0.09,0.08,0.06
17.589306,-0.08,0.08,0.07
17.590348,-0.07,0.07,0.07
17.591505,-0.06,0.07,0.08
17.592632,-0.06,0.06,0.08
17.593588,-0.05,0.06,0.09
17.594683,-0.04,0.05,0.10
17.595802,-0.03,0.05,0.10
17.597062,-0.02,0.04,0.11
17.598383,-0.02,0.04,0.12
17.599911,-0.01,0.03,0.12
17.601552,-0.00,0.03,0.13
17.602661,0.01,0.02,0.14
17.603799,0.01,0.02,0.14
17.605188,0.03,0.01,0.15
17.607698,0.03,0.00,0.15
17.608648,0.04,0.00,0.16
17.610692,0.05,-0.00,0.17
17.611603,0.06,-0.01,0.17
17.614653,0.06,-0.01,0.18
17.615932,0.07,-0.02,0.18
17.617766,0.08,-0.02,0.19
17.619709,0.09,-0.03,0.19
17.622007,0.10,-0.03,0.20
17.623840,0.10,-0.03,0.21
17.626024,0.11,-0.04,0.21
17.627711,0.12,-0.05,0.22
17.630323,0.12,-0.05,0.22
17.631766,0.14,-0.06,0.23
17.634003,0.14,-0.06,0.24
17.640143,0.15,-0.06,0.24
17.641419,0.16,-0.07,0.25
