time,wx (rad/s),wy (rad/s),wz (rad/s)
12.190675,0.41,0.18,0.05
12.192406,0.42,0.19,0.05
12.194861,0.42,0.19,0.04
12.196516,0.44,0.20,0.04
12.198665,0.45,0.20,0.03
12.200442,0.46,0.21,0.03
12.202577,0.48,0.22,0.02
12.204606,0.49,0.23,0.02
12.206825,0.50,0.23,0.01
12.208336,0.51,0.24,0.00
12.214876,0.53,0.24,-0.00
12.215649,0.53,0.25,-0.00
12.215923,0.55,0.25,-0.01
12.216991,0.56,0.26,-0.02
12.219215,0.57,0.27,-0.02
12.222080,0.58,0.27,-0.03
12.222857,0.60,0.27,-0.03
12.225016,0.60,0.27,-0.03
12.227205,0.62,0.28,-0.03
12.238826,0.63,0.28,-0.03
12.239842,0.64,0.29,-0.03
12.240222,0.65,0.29,-0.03
12.240570,0.66,0.29,-0.03
12.241002,0.68,0.29,-0.03
12.241334,0.69,0.29,-0.02
12.241685,0.70,0.29,-0.02
12.242784,0.71,0.30,-0.01
12.249583,0.72,0.30,-0.01
12.250622,0.73,0.30,-0.01
12.251061,0.74,0.30,-0.00
12.251681,0.76,0.30,0.00
12.252758,0.76,0.30,0.01
12.254399,0.78,0.30,0.01
12.256309,0.79,0.30,0.02
12.258896,0.80,0.30,0.02
12.261955,0.81,0.30,0.02
12.262714,0.82,0.30,0.03
12.264470,0.83,0.30,0.03
12.268056,0.84,0.30,0.03
12.268347,0.86,0.29,0.03
12.270323,0.87,0.29,0.03
12.272171,0.88,0.29,0.02
12.274436,0.89,0.28,0.02
12.276179,0.90,0.28,0.02
12.278296,0.91,0.28,0.02
12.280579,0.92,0.27,0.01
12.282340,0.93,0.27,0.01
12.284339,0.94,0.26,0.01
12.286276,0.96,0.26,0.00
12.288202,0.96,0.26,-0.00
12.290207,0.97,0.25,-0.01
12.292169,0.98,0.25,-0.01
12.294762,1.00,0.24,-0.01
12.296325,1.01,0.24,-0.02
12.298588,1.01,0.23,-0.02
12.300489,1.02,0.23,-0.03
12.302636,1.04,0.22,-0.03
12.304894,1.04,0.21,-0.03
12.306721,1.05,0.21,-0.03
12.308388,1.06,0.20,-0.03
12.318993,1.07,0.19,-0.03
12.320625,1.08,0.18,-0.03
12.322995,1.09,0.18,-0.03
12.324816,1.10,0.17,-0.03
12.325672,1.11,0.16,-0.03
12.326862,1.12,0.16,-0.02
12.328015,1.12,0.15,-0.03
12.329396,1.13,0.14,-0.02
12.329868,1.14,0.13,-0.02
12.330204,1.15,0.13,-0.01
12.330581,1.16,0.12,-0.01
12.336502,1.17,0.11,-0.00
12.337414,1.17,0.11,-0.00
12.337919,1.17,0.10,0.00
12.338260,1.19,0.09,0.01
12.340302,1.19,0.08,0.01
12.342610,1.20,0.07,0.01
12.346048,1.21,0.06,0.02
12.346929,1.21,0.06,0.01
12.348100,1.22,0.05,0.02
12.350104,1.22,0.04,0.02
12.352118,1.22,0.03,0.02
12.354324,1.23,0.02,0.02
12.356377,1.23,0.02,0.02
12.358101,1.24,0.01,0.02
12.361680,1.24,0.00,0.01
12.362574,1.25,-0.01,0.01
12.364533,1.25,-0.01,0.01
12.366128,1.26,-0.02,0.01
12.368031,1.26,-0.03,0.00
12.370132,1.27,-0.04,0.00
12.372066,1.27,-0.05,-0.00
12.374358,1.27,-0.05,-0.00
12.376375,1.27,-0.06,-0.01
12.378965,1.28,-0.07,-0.01
12.380191,1.28,-0.07,-0.01
12.382390,1.28,-0.08,-0.02
12.384583,1.28,-0.09,-0.02
12.386952,1.29,-0.09,-0.02
12.388258,1.29,-0.10,-0.02
12.390590,1.29,-0.11,-0.02
12.392129,1.29,-0.12,-0.02
12.395462,1.29,-0.12,-0.02
12.397331,1.29,-0.13,-0.03
12.398627,1.29,-0.14,-0.03
12.400405,1.29,-0.14,-0.02
12.402386,1.30,-0.15,-0.02
12.404166,1.29,-0.15,-0.02
12.406493,1.29,-0.16,-0.02
12.408165,1.29,-0.16,-0.02
12.410331,1.29,-0.17,-0.02
12.419355,1.29,-0.18,-0.02
12.420174,1.30,-0.18,-0.02
12.420526,1.30,-0.19,-0.01
12.420920,1.30,-0.20,-0.01
12.421238,1.29,-0.20,-0.01
12.422609,1.29,-0.21,-0.01
12.424191,1.29,-0.21,-0.00
12.426421,1.29,-0.21,-0.00
12.436841,1.29,-0.22,-0.00
12.437859,1.29,-0.23,-0.00
12.438245,1.29,-0.23,-0.00
12.438581,1.29,-0.24,0.00
12.438949,1.29,-0.24,-0.00
12.439284,1.28,-0.24,0.00
12.439816,1.28,-0.25,0.00
12.442184,1.28,-0.25,-0.00
12.445286,1.28,-0.25,-0.00
12.446328,1.28,-0.26,-0.00
12.448006,1.28,-0.26,-0.00
12.450190,1.28,-0.27,-0.01
12.452070,1.28,-0.27,-0.01
12.454897,1.27,-0.28,-0.01
12.456200,1.27,-0.28,-0.02
12.458501,1.27,-0.28,-0.02
12.460315,1.27,-0.28,-0.02
12.462618,1.27,-0.29,-0.02
12.464509,1.27,-0.30,-0.03
12.466749,1.27,-0.30,-0.03
12.468421,1.26,-0.30,-0.03
12.470715,1.27,-0.31,-0.03
12.472025,1.26,-0.30,-0.04
12.474395,1.26,-0.31,-0.04
12.476146,1.26,-0.31,-0.04
12.479026,1.26,-0.31,-0.04
12.480499,1.26,-0.32,-0.04
12.482607,1.26,-0.32,-0.04
12.483860,1.26,-0.32,-0.04
12.486652,1.26,-0.33,-0.04
12.487935,1.26,-0.33,-0.04
12.490603,1.26,-0.33,-0.05
12.491671,1.26,-0.33,-0.04
12.495594,1.26,-0.33,-0.05
12.496411,1.26,-0.34,-0.04
12.498413,1.26,-0.34,-0.04
12.500343,1.26,-0.34,-0.04
12.502088,1.25,-0.34,-0.04
12.503956,1.25,-0.35,-0.04
12.506362,1.25,-0.34,-0.04
12.508060,1.25,-0.34,-0.05
12.510337,1.26,-0.35,-0.05
12.516208,1.25,-0.35,-0.06
12.517287,1.25,-0.35,-0.07
12.517679,1.25,-0.34,-0.08
12.518261,1.25,-0.35,-0.09
12.519896,1.25,-0.35,-0.09
12.522571,1.25,-0.35,-0.10
12.523869,1.25,-0.35,-0.11
12.526355,1.25,-0.35,-0.11
12.534894,1.25,-0.35,-0.12
12.535917,1.25,-0.35,-0.12
12.536289,1.24,-0.34,-0.13
12.536638,1.24,-0.34,-0.13
12.537074,1.24,-0.34,-0.14
12.537986,1.24,-0.34,-0.14
12.540035,1.24,-0.33,-0.14
12.542339,1.24,-0.33,-0.14
12.546210,1.24,-0.33,-0.14
12.547237,1.24,-0.32,-0.14
12.548097,1.23,-0.32,-0.14
12.550195,1.24,-0.32,-0.14
12.551810,1.23,-0.31,-0.13
12.553799,1.23,-0.31,-0.13
12.555742,1.23,-0.31,-0.12
12.558611,1.23,-0.30,-0.11
12.559869,1.23,-0.30,-0.11
12.562304,1.22,-0.29,-0.10
12.563924,1.22,-0.28,-0.10
12.566348,1.22,-0.28,-0.09
12.568057,1.22,-0.27,-0.09
12.569939,1.22,-0.27,-0.08
12.571886,1.21,-0.26,-0.08
12.574170,1.21,-0.25,-0.07
12.576000,1.21,-0.25,-0.07
12.578317,1.21,-0.24,-0.06
12.579949,1.20,-0.23,-0.06
12.582368,1.20,-0.23,-0.06
12.584277,1.20,-0.22,-0.06
12.586419,1.19,-0.22,-0.07
12.587668,1.19,-0.21,-0.07
12.590296,1.19,-0.21,-0.07
12.592010,1.18,-0.20,-0.08
12.593968,1.18,-0.19,-0.08
12.595934,1.18,-0.18,-0.09
12.598655,1.18,-0.18,-0.10
12.600081,1.17,-0.17,-0.10
12.602061,1.17,-0.17,-0.11
12.603849,1.16,-0.16,-0.12
12.606097,1.16,-0.15,-0.12
12.607910,1.16,-0.14,-0.13
12.610597,1.15,-0.13,-0.14
12.616820,1.14,-0.13,-0.14
12.618021,1.14,-0.12,-0.15
12.618410,1.13,-0.11,-0.16
12.618749,1.13,-0.11,-0.15
12.620377,1.12,-0.09,-0.16
12.622781,1.12,-0.08,-0.16
12.624810,1.12,-0.08,-0.16
12.626375,1.11,-0.07,-0.17
12.638174,1.10,-0.06,-0.17
12.640122,1.10,-0.05,-0.17
12.641528,1.09,-0.04,-0.16
12.643457,1.08,-0.03,-0.16
12.645354,1.08,-0.02,-0.16
12.646757,1.07,-0.01,-0.15
12.647991,1.06,0.00,-0.14
12.649474,1.05,0.01,-0.14
12.651104,1.04,0.02,-0.13
12.652951,1.04,0.03,-0.12
12.653934,1.03,0.04,-0.11
12.654711,1.02,0.05,-0.11
12.655917,1.01,0.05,-0.10
12.657304,1.01,0.06,-0.09
12.657940,1.00,0.08,-0.08
12.658344,0.99,0.08,-0.08
12.660296,0.98,0.09,-0.07
12.662218,0.97,0.11,-0.07
12.664106,0.97,0.11,-0.07
12.666710,0.96,0.12,-0.07
12.667688,0.95,0.13,-0.06
12.670219,0.94,0.14,-0.06
12.671511,0.93,0.15,-0.06
12.674022,0.92,0.16,-0.07
12.675851,0.92,0.16,-0.07
12.679135,0.90,0.17,-0.07
12.680206,0.89,0.18,-0.08
12.682667,0.89,0.18,-0.08
12.683735,0.88,0.19,-0.09
12.686398,0.86,0.20,-0.10
12.687979,0.86,0.21,-0.10
12.690221,0.85,0.22,-0.11
12.691810,0.84,0.22,-0.11
12.694076,0.83,0.23,-0.12
12.696587,0.82,0.23,-0.12
12.698715,0.80,0.24,-0.13
12.700002,0.80,0.24,-0.13
12.702095,0.79,0.25,-0.14
12.703698,0.77,0.26,-0.14
12.705903,0.77,0.26,-0.14
12.707722,0.75,0.27,-0.15
12.709938,0.75,0.27,-0.15
12.715429,0.73,0.28,-0.15
12.716481,0.72,0.29,-0.14
12.716977,0.72,0.29,-0.14
12.717347,0.70,0.30,-0.14
12.719642,0.69,0.30,-0.13
12.721722,0.68,0.31,-0.13
12.723797,0.67,0.31,-0.12
12.726231,0.66,0.32,-0.12
12.739188,0.64,0.32,-0.11
12.741400,0.63,0.33,-0.10
12.742576,0.62,0.34,-0.09
12.744418,0.61,0.34,-0.09
12.745735,0.59,0.34,-0.08
12.747028,0.58,0.35,-0.07
12.748520,0.57,0.35,-0.06
12.749925,0.56,0.35,-0.06
12.750988,0.55,0.36,-0.05
12.751882,0.54,0.36,-0.04
12.752640,0.53,0.37,-0.04
12.753805,0.52,0.37,-0.04
12.754506,0.51,0.37,-0.03
12.756292,0.49,0.37,-0.03
12.757363,0.48,0.37,-0.03
12.758230,0.47,0.37,-0.03
12.759446,0.46,0.37,-0.03
12.762467,0.44,0.38,-0.03
12.763616,0.44,0.38,-0.04
12.765519,0.42,0.37,-0.04
12.767370,0.42,0.38,-0.04
12.769255,0.41,0.38,-0.05
12.771310,0.39,0.37,-0.05
12.773532,0.38,0.37,-0.05
12.775389,0.37,0.37,-0.06
12.778001,0.35,0.37,-0.06
12.779734,0.35,0.36,-0.06
12.781682,0.33,0.36,-0.07
12.783262,0.32,0.36,-0.08
12.785466,0.31,0.36,-0.08
12.787355,0.30,0.35,-0.09
12.790433,0.29,0.35,-0.09
12.791569,0.28,0.35,-0.09
12.794361,0.26,0.34,-0.09
12.797175,0.25,0.34,-0.09
12.798017,0.24,0.34,-0.09
12.799662,0.23,0.34,-0.09
12.802474,0.21,0.33,-0.09
12.803292,0.21,0.33,-0.09
12.805549,0.19,0.32,-0.08
12.807590,0.18,0.32,-0.07
12.810047,0.17,0.32,-0.07
12.815884,0.16,0.31,-0.06
12.816954,0.15,0.31,-0.06
12.817388,0.14,0.30,-0.05
12.817748,0.13,0.30,-0.04
12.819575,0.12,0.30,-0.03
12.822239,0.11,0.29,-0.02
12.823244,0.09,0.28,-0.01
12.825943,0.09,0.28,-0.01
12.839895,0.07,0.27,-0.00
12.842305,0.06,0.27,0.01
12.844409,0.05,0.27,0.01
12.845913,0.04,0.25,0.01
12.847476,0.03,0.25,0.02
12.849183,0.02,0.24,0.02
12.850573,0.01,0.23,0.02
12.852052,-0.01,0.22,0.02
12.853206,-0.01,0.22,0.02
12.854027,-0.03,0.21,0.02
12.855098,-0.04,0.20,0.02
12.855975,-0.05,0.20,0.02
12.857162,-0.06,0.18,0.01
12.857944,-0.07,0.18,0.01
12.858656,-0.08,0.17,0.00
12.859748,-0.09,0.16,-0.00
12.860640,-0.11,0.15,-0.01
12.861689,-0.11,0.14,-0.01
12.864942,-0.13,0.13,-0.02
12.867135,-0.13,0.12,-0.02
12.868138,-0.14,0.11,-0.03
12.869485,-0.16,0.10,-0.03
12.870903,-0.17,0.09,-0.04
12.873051,-0.18,0.08,-0.04
12.874886,-0.19,0.07,-0.04
12.878017,-0.20,0.07,-0.04
12.879596,-0.21,0.06,-0.04
12.881000,-0.22,0.05,-0.05
12.883205,-0.23,0.04,-0.04
12.885336,-0.24,0.03,-0.04
12.887271,-0.25,0.02,-0.04
12.888843,-0.27,0.02,-0.04
12.890932,-0.27,0.01,-0.03
12.893092,-0.29,0.00,-0.03
12.898738,-0.29,-0.00,-0.02
12.899779,-0.31,-0.01,-0.01
12.900160,-0.32,-0.02,-0.00
12.901270,-0.33,-0.02,-0.00
12.902620,-0.34,-0.03,0.01
12.904665,-0.36,-0.04,0.02
12.906872,-0.36,-0.04,0.02
12.908656,-0.37,-0.05,0.03
12.916052,-0.38,-0.05,0.03
12.917041,-0.40,-0.07,0.04
12.917419,-0.41,-0.07,0.04
12.917772,-0.42,-0.07,0.04
12.919107,-0.43,-0.08,0.05
12.920875,-0.44,-0.09,0.05
12.923600,-0.45,-0.09,0.05
12.925026,-0.46,-0.10,0.05
12.928188,-0.48,-0.11,0.05
12.929212,-0.49,-0.11,0.05
12.931069,-0.50,-0.12,0.05
12.932883,-0.51,-0.13,0.05
12.935376,-0.52,-0.13,0.05
12.936843,-0.53,-0.14,0.04
12.939353,-0.54,-0.14,0.04
12.940842,-0.55,-0.15,0.03
12.943292,-0.56,-0.16,0.03
12.945411,-0.58,-0.16,0.02
12.946993,-0.59,-0.17,0.02
12.948795,-0.60,-0.17,0.01
12.951534,-0.61,-0.18,0.01
12.952759,-0.62,-0.18,0.01
12.955650,-0.64,-0.19,0.00
12.956861,-0.65,-0.20,-0.00
12.959378,-0.65,-0.20,0.00
12.961632,-0.67,-0.21,-0.00
12.963010,-0.68,-0.21,-0.00
12.964845,-0.69,-0.21,-0.00
12.966752,-0.70,-0.22,0.00
12.968496,-0.71,-0.22,0.00
12.970661,-0.73,-0.22,0.01
12.972522,-0.74,-0.22,0.01
12.975054,-0.75,-0.23,0.01
12.976881,-0.76,-0.23,0.02
12.979867,-0.77,-0.23,0.03
12.981686,-0.78,-0.23,0.03
12.983259,-0.79,-0.23,0.04
12.984967,-0.81,-0.23,0.05
12.986784,-0.81,-0.23,0.05
12.988940,-0.83,-0.23,0.06
12.991061,-0.84,-0.23,0.06
12.993001,-0.84,-0.24,0.07
12.995829,-0.86,-0.23,0.07
12.997731,-0.87,-0.23,0.08
12.998979,-0.88,-0.24,0.08
13.000895,-0.89,-0.23,0.08
13.002692,-0.91,-0.24,0.09
13.005037,-0.91,-0.23,0.09
13.006819,-0.92,-0.24,0.09
13.008872,-0.94,-0.23,0.09
13.015168,-0.94,-0.24,0.09
13.016139,-0.96,-0.24,0.09
13.016500,-0.97,-0.23,0.09
13.016957,-0.97,-0.23,0.08
13.019297,-0.98,-0.23,0.08
13.020995,-1.00,-0.23,0.08
13.023598,-1.00,-0.23,0.07
13.024832,-1.02,-0.23,0.07
13.038484,-1.03,-0.22,0.07
13.040310,-1.03,-0.22,0.06
13.041729,-1.05,-0.22,0.06
13.042895,-1.05,-0.22,0.06
13.044097,-1.06,-0.22,0.05
13.045424,-1.07,-0.21,0.05
13.046658,-1.08,-0.21,0.05
13.047867,-1.08,-0.21,0.04
13.049455,-1.10,-0.20,0.04
13.050606,-1.11,-0.20,0.04
13.051500,-1.11,-0.20,0.04
13.052282,-1.12,-0.19,0.05
13.053427,-1.13,-0.19,0.04
13.054209,-1.14,-0.18,0.05
13.055162,-1.14,-0.18,0.05
13.058689,-1.15,-0.17,0.05
13.059541,-1.16,-0.17,0.06
13.060596,-1.17,-0.16,0.06
13.063987,-1.17,-0.15,0.07
13.065008,-1.18,-0.15,0.07
13.066938,-1.19,-0.14,0.08
13.068593,-1.19,-0.14,0.08
13.070861,-1.20,-0.14,0.09
13.072452,-1.20,-0.13,0.09
13.075218,-1.21,-0.12,0.09
13.076407,-1.22,-0.12,0.10
13.079017,-1.22,-0.11,0.11
13.082809,-1.23,-0.10,0.11
13.083730,-1.23,-0.09,0.11
13.084914,-1.24,-0.09,0.11
13.087283,-1.24,-0.08,0.11
13.088597,-1.25,-0.08,0.12
13.090660,-1.25,-0.07,0.12
13.092330,-1.26,-0.06,0.12
13.098712,-1.26,-0.06,0.12
13.099907,-1.26,-0.05,0.11
13.100344,-1.27,-0.04,0.11
13.101322,-1.27,-0.04,0.11
13.102778,-1.28,-0.03,0.11
13.104863,-1.28,-0.03,0.11
13.106401,-1.28,-0.01,0.10
13.108158,-1.28,-0.01,0.10
13.119086,-1.28,-0.00,0.09
13.119959,-1.29,0.01,0.09
13.120325,-1.29,0.01,0.09
13.120642,-1.29,0.02,0.09
13.121078,-1.30,0.03,0.08
13.121439,-1.30,0.03,0.08
13.122502,-1.30,0.04,0.08
13.124564,-1.30,0.05,0.07
13.126936,-1.30,0.05,0.08
13.128998,-1.31,0.06,0.07
13.130489,-1.31,0.07,0.07
13.132643,-1.31,0.07,0.07
13.134454,-1.31,0.08,0.07
13.136292,-1.31,0.09,0.08
13.138698,-1.31,0.10,0.08
13.140542,-1.31,0.11,0.08
13.142458,-1.31,0.11,0.08
13.144943,-1.31,0.12,0.08
13.146653,-1.31,0.13,0.08
13.148725,-1.31,0.14,0.09
13.151184,-1.31,0.14,0.09
13.153433,-1.31,0.15,0.09
13.154922,-1.31,0.16,0.10
13.156442,-1.32,0.16,0.10
13.158743,-1.31,0.17,0.10
13.162142,-1.32,0.17,0.10
13.163808,-1.31,0.18,0.11
13.164842,-1.31,0.19,0.11
13.166461,-1.31,0.19,0.11
13.168574,-1.31,0.20,0.11
13.170707,-1.31,0.21,0.11
13.172454,-1.31,0.21,0.11
13.174521,-1.31,0.22,0.11
13.176827,-1.31,0.23,0.11
13.179582,-1.31,0.23,0.11
13.181460,-1.31,0.24,0.11
13.182767,-1.31,0.25,0.11
13.185118,-1.31,0.25,0.11
13.186531,-1.30,0.26,0.10
13.188554,-1.30,0.27,0.10
13.190895,-1.30,0.27,0.10
13.192330,-1.30,0.27,0.09
13.194572,-1.30,0.28,0.09
13.196335,-1.30,0.29,0.09
13.199609,-1.30,0.29,0.09
13.200270,-1.30,0.30,0.08
13.203028,-1.30,0.30,0.08
13.204590,-1.29,0.31,0.08
13.206836,-1.29,0.31,0.07
13.208330,-1.29,0.32,0.07
13.214950,-1.29,0.32,0.07
13.215898,-1.29,0.33,0.06
13.216261,-1.29,0.33,0.06
13.216606,-1.29,0.34,0.06
13.218435,-1.29,0.34,0.06
13.220296,-1.29,0.35,0.06
13.223222,-1.29,0.35,0.06
13.224535,-1.28,0.36,0.06
13.226785,-1.28,0.36,0.06
13.240429,-1.28,0.36,0.06
13.242795,-1.28,0.37,0.06
13.244323,-1.28,0.37,0.06
13.245731,-1.27,0.38,0.06
13.247071,-1.27,0.38,0.06
13.248496,-1.27,0.38,0.06
13.249939,-1.27,0.39,0.06
13.251210,-1.27,0.39,0.07
13.252404,-1.27,0.39,0.07
13.253516,-1.27,0.39,0.07
13.254637,-1.27,0.39,0.07
13.255503,-1.27,0.40,0.07
13.256461,-1.26,0.40,0.07
13.257534,-1.26,0.40,0.07
13.258560,-1.26,0.40,0.07
13.259442,-1.25,0.41,0.06
13.260509,-1.25,0.40,0.06
13.263676,-1.25,0.40,0.05
13.265722,-1.25,0.40,0.03
13.267055,-1.25,0.40,0.03
13.268232,-1.25,0.40,0.02
13.270757,-1.24,0.40,-0.00
13.272165,-1.24,0.39,-0.00
13.274456,-1.23,0.40,-0.02
13.276072,-1.23,0.39,-0.03
13.278401,-1.23,0.39,-0.03
13.280262,-1.23,0.39,-0.04
13.282547,-1.22,0.38,-0.05
13.284217,-1.22,0.38,-0.05
13.286564,-1.22,0.38,-0.06
13.288026,-1.21,0.38,-0.06
13.291047,-1.21,0.37,-0.06
13.292334,-1.20,0.37,-0.06
13.299456,-1.20,0.37,-0.06
13.300771,-1.20,0.37,-0.06
13.301207,-1.19,0.36,-0.06
13.301560,-1.19,0.36,-0.06
13.302763,-1.18,0.35,-0.05
13.304424,-1.17,0.34,-0.05
13.307133,-1.17,0.34,-0.04
13.308367,-1.17,0.33,-0.03
13.322600,-1.16,0.33,-0.03
13.324340,-1.16,0.32,-0.02
13.325544,-1.15,0.32,-0.01
13.327428,-1.15,0.31,-0.00
13.329322,-1.14,0.31,0.00
13.330651,-1.14,0.30,0.01
13.331987,-1.13,0.29,0.02
13.334102,-1.13,0.28,0.02
13.335097,-1.12,0.27,0.03
13.336136,-1.11,0.27,0.03
13.337797,-1.11,0.26,0.04
13.338402,-1.10,0.26,0.04
13.338768,-1.10,0.24,0.04
13.339107,-1.09,0.24,0.04
13.339428,-1.09,0.23,0.04
13.339751,-1.08,0.22,0.03
13.342365,-1.07,0.21,0.03
13.344136,-1.07,0.20,0.02
13.346514,-1.06,0.20,0.02
13.347984,-1.06,0.19,0.01
13.349976,-1.05,0.18,0.00
13.352792,-1.05,0.17,-0.00
13.354339,-1.04,0.16,-0.02
13.355941,-1.03,0.15,-0.02
13.358422,-1.03,0.14,-0.03
13.360802,-1.02,0.13,-0.04
13.361913,-1.01,0.12,-0.05
13.364241,-1.01,0.12,-0.05
13.366062,-1.00,0.10,-0.06
13.367648,-0.99,0.09,-0.07
13.370277,-0.99,0.09,-0.08
13.371971,-0.98,0.08,-0.08
13.374288,-0.97,0.07,-0.08
13.376000,-0.96,0.06,-0.08
13.378192,-0.96,0.05,-0.09
13.380019,-0.95,0.04,-0.09
13.381963,-0.94,0.03,-0.09
13.383976,-0.93,0.01,-0.08
13.386298,-0.93,0.00,-0.08
13.387896,-0.92,-0.00,-0.08
13.390305,-0.92,-0.01,-0.07
13.391868,-0.91,-0.02,-0.06
13.394559,-0.90,-0.03,-0.06
13.395910,-0.90,-0.04,-0.04
13.398228,-0.89,-0.05,-0.04
13.400035,-0.88,-0.06,-0.03
13.402452,-0.87,-0.07,-0.02
13.403932,-0.87,-0.08,-0.01
13.406172,-0.86,-0.09,-0.01
13.407800,-0.85,-0.10,0.00
13.414156,-0.85,-0.11,0.01
13.414925,-0.84,-0.11,0.01
13.415309,-0.83,-0.12,0.02
13.415773,-0.83,-0.13,0.02
13.418295,-0.82,-0.14,0.03
13.419868,-0.81,-0.15,0.03
13.422306,-0.81,-0.16,0.03
13.423961,-0.80,-0.17,0.03
13.426192,-0.79,-0.18,0.03
13.430027,-0.79,-0.19,0.02
13.430898,-0.78,-0.20,0.02
13.431776,-0.77,-0.21,0.01
13.434157,-0.77,-0.21,0.01
13.435849,-0.76,-0.22,-0.00
13.438004,-0.74,-0.23,-0.01
13.439890,-0.74,-0.24,-0.02
13.441862,-0.73,-0.25,-0.03
13.444642,-0.72,-0.26,-0.03
13.445738,-0.72,-0.26,-0.04
13.447732,-0.72,-0.27,-0.05
13.450129,-0.70,-0.28,-0.06
13.451677,-0.70,-0.28,-0.06
13.453982,-0.69,-0.29,-0.07
13.455859,-0.68,-0.29,-0.07
13.458059,-0.68,-0.30,-0.07
13.459785,-0.66,-0.31,-0.08
13.461754,-0.66,-0.31,-0.08
13.463789,-0.65,-0.32,-0.08
13.465959,-0.64,-0.33,-0.08
13.467878,-0.64,-0.33,-0.08
13.469911,-0.63,-0.34,-0.07
13.471629,-0.62,-0.35,-0.07
13.473527,-0.61,-0.35,-0.06
13.475746,-0.60,-0.35,-0.06
13.478591,-0.59,-0.36,-0.05
13.480127,-0.59,-0.36,-0.04
13.481845,-0.58,-0.37,-0.03
13.483811,-0.57,-0.37,-0.03
13.486739,-0.56,-0.38,-0.02
13.488223,-0.55,-0.38,-0.01
13.489710,-0.54,-0.39,-0.00
13.491913,-0.54,-0.39,0.00
13.495403,-0.53,-0.39,0.01
13.496892,-0.52,-0.39,0.01
13.497974,-0.51,-0.40,0.02
13.500030,-0.50,-0.40,0.02
13.501759,-0.49,-0.41,0.02
13.503521,-0.48,-0.41,0.02
13.505685,-0.47,-0.41,0.03
13.507836,-0.47,-0.41,0.02
13.518301,-0.45,-0.41,0.02
13.519158,-0.44,-0.42,0.02
13.519500,-0.43,-0.42,0.02
13.519839,-0.43,-0.42,0.01
13.520213,-0.41,-0.42,0.00
13.520552,-0.41,-0.42,0.00
13.521725,-0.39,-0.42,-0.01
13.523679,-0.38,-0.42,-0.01
13.525943,-0.38,-0.43,-0.02
13.534417,-0.36,-0.43,-0.03
13.535426,-0.35,-0.42,-0.03
13.535807,-0.34,-0.42,-0.04
13.536157,-0.33,-0.42,-0.05
13.536493,-0.32,-0.43,-0.05
13.538037,-0.31,-0.43,-0.05
13.539781,-0.30,-0.43,-0.06
13.541869,-0.28,-0.42,-0.07
13.545392,-0.28,-0.42,-0.07
13.546272,-0.26,-0.42,-0.07
13.547579,-0.25,-0.42,-0.08
13.550397,-0.24,-0.42,-0.08
13.551551,-0.23,-0.41,-0.08
13.553568,-0.22,-0.41,-0.08
13.555197,-0.21,-0.41,-0.08
13.558063,-0.19,-0.41,-0.08
13.559627,-0.19,-0.41,-0.07
13.562203,-0.17,-0.40,-0.07
13.563779,-0.16,-0.40,-0.06
13.566159,-0.15,-0.40,-0.06
13.567457,-0.13,-0.40,-0.05
13.569455,-0.12,-0.39,-0.05
13.571561,-0.11,-0.39,-0.05
13.573562,-0.10,-0.39,-0.04
13.575501,-0.08,-0.38,-0.03
13.577987,-0.07,-0.38,-0.03
13.579577,-0.06,-0.37,-0.02
13.581659,-0.04,-0.37,-0.02
13.583488,-0.04,-0.37,-0.02
13.585534,-0.02,-0.36,-0.01
13.587263,-0.00,-0.35,-0.01
13.589357,0.00,-0.35,-0.01
13.591441,0.02,-0.34,-0.01
13.594410,0.04,-0.33,-0.01
13.595172,0.04,-0.33,-0.01
13.598085,0.06,-0.32,-0.01
13.599817,0.08,-0.32,-0.02
13.602460,0.09,-0.31,-0.02
13.603869,0.10,-0.30,-0.02
13.606099,0.12,-0.30,-0.03
13.607190,0.13,-0.29,-0.03
13.609568,0.14,-0.28,-0.04
13.615073,0.15,-0.28,-0.05
13.616008,0.17,-0.27,-0.05
13.616356,0.18,-0.26,-0.06
13.617597,0.19,-0.25,-0.07
13.619561,0.21,-0.24,-0.07
13.621578,0.22,-0.24,-0.08
13.623989,0.23,-0.23,-0.08
13.626206,0.25,-0.22,-0.09
13.637367,0.27,-0.21,-0.10
13.638397,0.28,-0.20,-0.10
13.638760,0.29,-0.19,-0.10
13.639094,0.31,-0.18,-0.11
13.639462,0.31,-0.18,-0.11
13.639794,0.33,-0.16,-0.11
13.640151,0.35,-0.15,-0.11
13.641160,0.36,-0.15,-0.11
13.644275,0.37,-0.14,-0.11
13.645199,0.39,-0.13,-0.11
13.647342,0.39,-0.12,-0.10
13.649343,0.41,-0.11,-0.10
13.651063,0.43,-0.10,-0.10
13.654033,0.43,-0.09,-0.09
13.655280,0.45,-0.08,-0.09
13.656996,0.47,-0.06,-0.08
13.659412,0.47,-0.06,-0.08
13.662024,0.49,-0.05,-0.08
13.663671,0.50,-0.03,-0.07
13.665437,0.51,-0.03,-0.07
13.667533,0.53,-0.01,-0.07
13.669019,0.53,-0.01,-0.07
13.671745,0.55,0.00,-0.06
13.672843,0.56,0.02,-0.06
13.675646,0.57,0.02,-0.06
13.678803,0.59,0.03,-0.06
13.679805,0.60,0.05,-0.06
13.681009,0.61,0.05,-0.06
13.682872,0.62,0.07,-0.06
